위도,경도,주차구획수
33.5358447,126.6373263,46
33.5341534,126.635116,58
33.5338614,126.6351151,61
33.5471426,126.6493294,5
33.5478957,126.649846,3
33.5480648,126.6503448,73
33.5484209,126.650537,120
33.5473582,126.650812,8
33.5483863,126.6511853,22
33.5255706,126.6178297,150
33.5346828,126.6159132,7
33.5367878,126.6140659,16
33.5377236,126.6137619,7
33.5369423,126.6155144,7
33.5363074,126.6161734,7
33.537189,126.6216551,15
33.5496384,126.6949477,6
33.5499586,126.6955478,13
33.5501345,126.6954537,5
33.5499944,126.6947784,10
33.5497114,126.6929536,6
33.5581851,126.7545846,15
33.5197859,126.8862763,10
33.5545357,126.751906,39
33.5211308,126.8608332,1
33.5224671,126.8610409,8
33.5222965,126.8622296,8
33.5230458,126.8613796,24
33.5225611,126.8561397,2
33.5234072,126.8542526,5
33.525762,126.8560503,8
33.5259469,126.8558217,3
33.5245326,126.8536224,3
33.5248848,126.8538645,2
33.5245913,126.8529079,10
33.5252629,126.8540853,2
33.5257323,126.8544628,2
33.5261233,126.8541974,2
33.5262563,126.8547973,2
33.5264236,126.8543915,3
33.5267762,126.854633,1
33.5266219,126.8550179,3
33.5272799,126.8554212,3
33.5273326,126.8550258,2
33.5552969,126.8098976,18
33.5551269,126.8000791,17
33.5418352,126.8152467,214
33.5372602,126.8289148,16
33.5141751,126.8988825,113
33.5226716,126.8643443,124
33.5249521,126.8531791,66
33.4912424,126.8102477,196
33.5573037,126.7943496,34
33.5571038,126.7944163,9
33.5546414,126.7936569,11
33.5638772,126.7830662,20
33.5263998,126.8562007,6
33.5268905,126.8562701,20
33.523248,126.8545714,9
33.5244489,126.8547267,24
33.5247028,126.8561309,93
33.5261861,126.857297,15
33.5242848,126.8566849,44
33.5237646,126.855777,12
33.5228783,126.8571176,21
33.5534458,126.7144502,9
33.5535219,126.7133995,31
33.5583978,126.7626978,76
33.5581525,126.7466603,25
33.5559321,126.7471095,14
33.5565003,126.7467448,9
33.5552254,126.746266,14
33.5543812,126.7485492,16
33.5547109,126.7484163,18
33.5564244,126.7490985,12
33.5565556,126.7498531,25
33.5561302,126.7511398,10
33.5573218,126.7505436,16
33.5568016,126.7498899,8
33.5572942,126.7544188,8
33.4833331,126.4125269,8
33.4491447,126.4296375,9
33.4657783,126.4096967,26
33.4861235,126.4180649,26
33.4740076,126.3731182,19
33.477042,126.354079,12
33.470291,126.3811111,4
33.4702319,126.3680079,12
33.4578899,126.4153987,4
33.4580904,126.4161088,2
33.476521,126.3760778,14
33.4793321,126.3767341,9
33.4804532,126.3763817,2
33.4806341,126.3763404,6
33.4822099,126.3759833,5
33.4826941,126.3760786,11
33.4720995,126.3791651,14
33.4717052,126.3793225,4
33.4708619,126.3798484,10
33.4816528,126.4059988,8
33.4793315,126.4035201,5
33.4796335,126.4033249,12
33.4791121,126.4007473,8
33.4790236,126.4011502,10
33.4786818,126.4006399,7
33.4788179,126.4000791,5
33.4788451,126.4006838,4
33.4849841,126.4180786,14
33.486312,126.4191829,2
33.4867436,126.4186189,7
33.4861913,126.4168232,12
33.485792,126.4170107,9
33.4864654,126.4158408,5
33.4863148,126.4152751,4
33.4866069,126.4152093,4
33.4832718,126.4142794,3
33.4858973,126.4134137,1
33.4826558,126.4145584,14
33.4834994,126.4140549,11
33.482862,126.4135598,4
33.4834337,126.4127997,5
33.4832798,126.4095562,4
33.4835962,126.4092548,5
33.4835962,126.4092548,5
33.4814599,126.4070497,3
33.4819471,126.4069488,5
33.4688957,126.3917251,18
33.4671394,126.3371921,15
33.4671355,126.336781,12
33.4648338,126.3181547,19
33.4700113,126.3593574,45
33.4369297,126.3783457,27
33.4456353,126.3083005,29
33.4804996,126.4009759,24
33.4772565,126.3927879,10
33.4796335,126.4033249,17
33.4814524,126.4014237,4
33.4814725,126.4015562,4
33.4807871,126.4013159,25
33.4798514,126.4063365,16
33.4847728,126.4108216,25
33.4812148,126.4138325,18
33.4819444,126.4133156,11
33.4812997,126.4135375,27
33.4804523,126.4138427,16
33.4816583,126.4128025,17
33.4819253,126.4125155,12
33.4836259,126.4141923,9
33.4836448,126.4126547,12
33.4844805,126.4123309,14
33.4844051,126.4121613,12
33.4850569,126.4131787,15
33.4836423,126.4123279,16
33.4853623,126.4127355,23
33.4857652,126.4139086,16
33.482552,126.4147461,7
33.4831628,126.415111,6
33.4841725,126.415498,15
33.4843676,126.4166765,9
33.4843403,126.4177578,12
33.4845218,126.4169051,9
33.4849951,126.4170527,16
33.4849801,126.4173619,20
33.4848738,126.4176693,13
33.4850422,126.4175648,15
33.4851436,126.4172725,14
33.4854668,126.4180837,20
33.4852917,126.418149,16
33.4862267,126.4197478,6
33.4860231,126.419304,6
33.4862319,126.4190428,30
33.486827,126.4192898,14
33.4866499,126.4192842,13
33.486873,126.418425,11
33.4863557,126.4171939,10
33.4859569,126.4164264,18
33.4850266,126.4162927,18
33.4851364,126.4161977,16
33.4848204,126.4156624,24
33.4845392,126.4152431,14
33.484828,126.415065,15
33.4862947,126.4159109,16
33.4859874,126.4146221,35
33.4859219,126.4144106,11
33.450796,126.3884854,15
33.4413659,126.4063509,20
33.439902,126.4029597,8
33.4632302,126.329198,17
33.4641539,126.3171491,20
33.4651361,126.3165218,13
33.4652119,126.3200348,9
33.4654863,126.3195161,11
33.4644134,126.3188373,9
33.4630106,126.3179023,6
33.4746289,126.3652405,5
33.4735011,126.3650491,7
33.4559341,126.3697953,15
33.4619805,126.3685381,12
33.4690151,126.3681771,9
33.4719845,126.3667224,15
33.4722547,126.3671146,30
33.4743528,126.3661872,11
33.4525845,126.4090772,50
33.4385647,126.3302547,9
33.4447275,126.3004094,12
33.4457791,126.3006291,22
33.4396564,126.302349,13
33.4808099,126.3763869,22
33.4785042,126.375862,6
33.4630288,126.3342032,11
33.4699467,126.3406765,15
33.4030763,126.2543369,6
33.4283806,126.2664804,24
33.4135733,126.2693786,53
33.4240135,126.2657665,12
33.4281217,126.2674146,7
33.4272586,126.2702784,9
33.4125773,126.2671021,2
33.4093677,126.259868,36
33.3819839,126.2546073,17
33.3928056,126.2413213,5
33.3928519,126.2407674,15
33.3929265,126.2408952,10
33.3930848,126.240701,44
33.3976125,126.2430604,8
33.3977362,126.2433941,7
33.3967466,126.245008,37
33.3979662,126.2448461,25
33.4148061,126.2678807,33
33.4109991,126.2674246,10
33.4112873,126.2687027,17
33.4117521,126.268233,7
33.4149975,126.2706427,6
33.413395,126.2628457,10
33.4129715,126.2623552,31
33.4134198,126.2611363,2
33.4139001,126.2621283,30
33.4138694,126.2623741,6
33.414362,126.2618837,11
33.415945,126.2625377,6
33.4169464,126.2638374,8
33.4169588,126.2636417,12
33.4157407,126.2656516,31
33.4161776,126.2659504,17
33.4143822,126.2645531,4
33.4124838,126.2653233,124
33.4119054,126.2654529,7
33.4124462,126.2656249,14
33.4134504,126.2665437,5
33.4144369,126.2649542,17
33.4139891,126.2662358,9
33.414335,126.2676179,12
33.4147995,126.2695222,12
33.4036147,126.2516756,10
33.4047729,126.2516428,7
33.4058864,126.2577471,29
33.4049901,126.2562069,21
33.4276895,126.2680581,8
33.4259873,126.2694675,6
33.4172118,126.2643182,4
33.4205592,126.2733313,207
33.3888675,126.2262186,23
33.5062719,126.4699789,123
33.5034971,126.4671349,2
33.503458,126.4668452,3
33.5038531,126.4670334,4
33.5049376,126.4655439,12
33.5059331,126.4653145,23
33.5042401,126.4639366,31
33.5047519,126.4646055,13
33.5043018,126.466825,57
33.5027423,126.4679038,37
33.5038475,126.4694074,14
33.5037669,126.4698575,16
33.5044277,126.4711636,29
33.4965525,126.4521005,35
33.4942244,126.4608506,15
33.5024826,126.4596154,1
33.501177,126.4575952,1
33.494224,126.4607358,15
33.4911065,126.4584079,7
33.4986734,126.4577065,20
33.5025432,126.4577005,17
33.4975282,126.4495819,13
33.4960569,126.4502173,47
33.4936545,126.4433174,16
33.488003,126.4340439,9
33.4851069,126.4299496,47
33.4871222,126.4293145,35
33.478037,126.4504322,12
33.4849806,126.4335201,22
33.4857133,126.4319515,8
33.4881668,126.4328403,1
33.4881714,126.431701,9
33.4886189,126.4329967,10
33.4889051,126.4317196,3
33.4902057,126.4316984,4
33.4904065,126.4324562,7
33.4913084,126.4327345,9
33.4904139,126.4321774,15
33.4926748,126.4298367,8
33.4926352,126.4291851,3
33.4921524,126.4291542,14
33.492134,126.4286733,14
33.4921287,126.4281815,7
33.4931685,126.4352344,14
33.493054,126.435124,6
33.4929716,126.4326003,17
33.4846672,126.4295391,14
33.4851236,126.4312966,12
33.485377,126.4298242,21
33.4856434,126.4286537,49
33.4868021,126.4317608,193
33.4866655,126.4291953,19
33.4873398,126.4287005,9
33.4880129,126.4334669,28
33.4885157,126.4334761,73
33.4881814,126.4318967,14
33.4876999,126.429675,12
33.4878879,126.4289456,8
33.4880361,126.4293623,25
33.4900003,126.4340433,21
33.4898504,126.433213,14
33.4899295,126.4325769,40
33.4912641,126.4339773,41
33.4916495,126.432219,44
33.4919051,126.4312675,11
33.4917696,126.4311816,22
33.4910291,126.4288595,16
33.4906063,126.4285335,37
33.4915548,126.4299989,37
33.4863021,126.4822601,10
33.4933933,126.4771134,9
33.482851,126.4684597,14
33.4866094,126.4736452,18
33.4863408,126.4812605,13
33.4832777,126.4861271,13
33.4858749,126.4863632,42
33.491565,126.4796906,32
33.4809985,126.4704492,14
33.4854171,126.4824633,11
33.4852623,126.4814594,13
33.4911353,126.4760872,6
33.4919587,126.4758917,7
33.4879455,126.4771747,102
33.4858749,126.4863632,28
33.4857995,126.4856516,10
33.485624,126.485954,29
33.485674,126.4824738,31
33.4862804,126.4830261,23
33.4873113,126.4823471,25
33.4777489,126.4798492,30
33.479183,126.4817164,44
33.4788736,126.4798744,41
33.4815905,126.4868754,18
33.4823641,126.4845346,95
33.4789588,126.4747022,22
33.4790862,126.4745523,21
33.4787776,126.4762825,47
33.4804813,126.474691,12
33.4805738,126.4741482,16
33.4809659,126.473606,12
33.4808297,126.4737644,12
33.4811501,126.4738311,16
33.4810482,126.4737067,12
33.481227,126.474287,10
33.480783,126.4756014,9
33.4809326,126.4757201,28
33.4810655,126.4755154,18
33.4813839,126.4750331,17
33.481592,126.474335,15
33.4810777,126.4750368,11
33.4809775,126.4751779,21
33.4808528,126.4753507,27
33.4812981,126.4761383,20
33.481552,126.475618,49
33.4813132,126.475736,20
33.4811975,126.4759622,27
33.4799255,126.4769972,17
33.4802495,126.4761758,13
33.4803989,126.4762885,11
33.4803472,126.4772631,11
33.480331,126.4775801,64
33.4799927,126.4781784,14
33.4815487,126.4777658,15
33.4823761,126.4759331,19
33.4825142,126.4762325,12
33.4825911,126.476115,19
33.4832771,126.4768205,136
33.4830207,126.4778549,14
33.4824546,126.4786599,19
33.4834705,126.4775257,15
33.4839735,126.4775154,14
33.4835925,126.4784717,10
33.4836955,126.4787214,17
33.4841885,126.4786565,56
33.484802,126.4779371,37
33.4849028,126.4781843,41
33.4854762,126.4747532,160
33.481813,126.4719921,25
33.4817666,126.4712121,7
33.4825989,126.4705634,10
33.4826833,126.470673,10
33.483555,126.4701118,26
33.4889708,126.4750287,46
33.4906206,126.4731588,40
33.4836153,126.4743019,48
33.4825149,126.4718778,80
33.4841771,126.4714328,61
33.4886927,126.4823887,22
33.4872972,126.4798118,140
33.4867583,126.4789648,28
33.4863942,126.4777136,64
33.4874218,126.4784024,9
33.4870243,126.4786623,17
33.491132,126.4790689,14
33.4895973,126.476496,123
33.4902935,126.4768655,10
33.494924,126.4843702,10
33.4928358,126.4945663,17
33.4906082,126.4953154,10
33.4851735,126.4982389,22
33.4852057,126.4967611,12
33.4814725,126.4913712,12
33.4821397,126.4928014,38
33.4873493,126.4884384,8
33.4815668,126.4875257,16
33.4825277,126.499425,3
33.4832014,126.4999827,2
33.4832418,126.4986644,5
33.4838883,126.4981618,12
33.484388,126.4984174,4
33.4853638,126.5005866,4
33.4847634,126.4973367,18
33.4853196,126.4987088,7
33.4851836,126.4973289,10
33.4863295,126.4976778,9
33.4866171,126.497779,17
33.4866194,126.4976008,2
33.4867589,126.5006626,14
33.487429,126.501008,6
33.4869668,126.4987487,18
33.4880032,126.4997043,4
33.4869614,126.4971149,14
33.4879318,126.5009895,1
33.4878828,126.5006952,10
33.4882207,126.4977225,19
33.4893693,126.5005523,19
33.4887071,126.4990608,14
33.4901159,126.4983552,14
33.4908633,126.5008812,10
33.4900951,126.5006931,12
33.4904403,126.4995628,10
33.4914874,126.4977189,15
33.4918701,126.5014111,3
33.4919434,126.5010934,3
33.4918672,126.5003511,1
33.4925824,126.4990626,18
33.4930246,126.5014814,11
33.4925762,126.5014951,1
33.4927175,126.5001991,4
33.4932301,126.4990199,12
33.4927278,126.4988835,2
33.4869505,126.4935757,5
33.4884912,126.4956734,2
33.4885594,126.4934453,21
33.4901256,126.4939002,10
33.4905735,126.4966538,14
33.4921507,126.4963935,28
33.4923465,126.4937276,13
33.492627,126.4935881,14
33.4928726,126.4936166,5
33.4929487,126.4929838,11
33.4928543,126.4921405,6
33.4929819,126.4925297,5
33.4831874,126.488012,7
33.4826692,126.4873067,15
33.4837077,126.4882461,16
33.4831595,126.4874659,11
33.4878255,126.4877023,18
33.4878777,126.4858481,8
33.4880982,126.4870525,16
33.4881345,126.4862993,21
33.4932607,126.4853406,4
33.4902662,126.4849197,11
33.4902662,126.4849197,4
33.4922173,126.4803835,4
33.4924502,126.479677,5
33.4916056,126.5007571,14
33.4913716,126.5007289,21
33.4878206,126.4978661,18
33.4884477,126.4991231,9
33.4877919,126.4995586,11
33.4914034,126.4991188,26
33.4927296,126.4992913,58
33.4831611,126.4966751,13
33.4829638,126.4948249,26
33.4906896,126.4954227,8
33.4934619,126.4949237,18
33.4890345,126.491463,466
33.4903936,126.4890991,36
33.4910803,126.4860221,60
33.4933634,126.4872608,26
33.4934001,126.4854893,7
33.4916114,126.4823605,4
33.4769069,126.4885874,9
33.4776789,126.4892881,98
33.4783326,126.4892308,9
33.4783711,126.4903325,26
33.4799075,126.4913882,18
33.4786707,126.4905725,30
33.4801085,126.4922175,10
33.4811577,126.4907795,17
33.4812345,126.4880263,15
33.4815619,126.4879616,21
33.4867526,126.5068554,18
33.4889203,126.5138382,34
33.4956722,126.5201018,24
33.4898043,126.5151456,2
33.4921229,126.5114677,2
33.4924183,126.5112334,5
33.4979179,126.516913,29
33.497919,126.5185191,2
33.4977257,126.520244,32
33.4978984,126.5199695,19
33.4916289,126.5119355,18
33.4895617,126.5143536,10
33.4889308,126.5136995,7
33.489533,126.5125031,22
33.4965449,126.5205725,10
33.4995952,126.5135555,14
33.4749096,126.546591,9
33.483771,126.5444644,11
33.4902407,126.5490884,26
33.4746887,126.5475031,13
33.4935668,126.5411988,17
33.4540657,126.5716995,17
33.4783037,126.5528925,13
33.4933426,126.5410472,11
33.4920589,126.5421422,10
33.4919956,126.5423308,17
33.4929141,126.5414259,18
33.4916431,126.5443067,19
33.4923794,126.5444781,9
33.492711,126.5432949,19
33.4935492,126.542469,20
33.4717763,126.5508553,47
33.4721964,126.5506991,10
33.4721813,126.550854,10
33.4723557,126.5508527,7
33.3889435,126.2318909,13
36.48081974,127.261498,270
36.48519056,127.2621038,262
36.50130085,127.2364885,14
36.477651,127.2886718,61
36.48343751,127.2679595,71
36.477648,127.289592,61
36.503721,127.249759,163
36.511372,127.247876,271
36.59986255,127.3000256,25
36.599883,127.299338,149
36.60063524,127.297778,200
36.59884803,127.297507,51
36.502083,127.2594886,568
36.465293,127.281752,41
36.48657687,127.3023583,464
36.4981061076,127.3100046835,54
36.4758394,127.2769765,56
36.48859775,127.2585226,665
36.59986238,127.2276795,43
36.46840169,127.282307,55
36.48125005,127.2623967,270
36.51427158,127.2582387,13
36.5012893,127.2358746,14
36.48137667,127.2606046,33
36.52842168,127.3673136,21
36.60801006,127.2930005,12
36.6023591,127.2826619,38
36.6167035,127.2847418,49
36.5829588,127.2904448,13
36.5859156,127.2943109,15
36.5914303,127.2954557,38
36.5897515,127.2921139,9
36.59143398,127.2973612,29
36.50198043,127.2388442,18
36.5970124,127.2929002,16
36.59718139,127.2948157,28
36.6040541,127.2937427,19
36.6049246,127.2914987,21
36.6048758,127.2910161,23
36.60192428,127.2883287,10
36.6043613,127.292332,19
36.5949536,127.2996409,45
36.60282502,127.3032063,13
36.6064637,127.2989399,49
36.50735711,127.2317493,12
36.59686001,127.2974185,38
36.5975716,127.2971762,40
36.47658585,127.2562744,98
36.46193665,127.280204,108
36.52869512,127.3678869,15
36.52927377,127.368217,13
36.59695663,127.2968062,129
36.6071061,127.2934859,11
36.6050106,127.2909562,17
36.5995664,127.289066,6
36.51683709,127.2350177,16
36.6037189,127.2904399,11
36.6044805,127.2936375,6
36.60589417,127.2934734,4
36.6051481,127.2916974,9
36.5996042,127.2894163,11
36.6030928,127.2908008,17
36.6039083,127.2933385,8
36.6047987,127.2902572,12
36.6054656,127.2930825,12
36.6045048,127.2907768,16
36.49734559,127.2674606,208
36.6022069,127.291497,6
36.605094,127.2927184,10
36.6052085,127.2929447,21
36.5909599,127.2931045,17
36.5909418,127.2933655,32
36.5914934,127.2925297,25
36.59212688,127.2954506,4
36.5922536,127.2957203,22
36.46939307,127.2531644,180
36.48481709,127.2946232,58
36.25802029,127.263899073,18
36.2644225,127.25479,24
36.26240232,127.2584437,19
36.26599883,127.2605018,20
36.26604261,127.2592368,18
36.25233982,127.2684997,20
36.28791702,127.2380713,152
36.2719256319,127.2660914784,46
36.28852463,127.2385401,255
36.28662966,127.2406297,244
36.25027605,127.2699395,28
36.25190326,127.2722262,76
36.27256496,127.262743,113
36.27526153,127.2556945,60
36.27403894,127.2543558,68
36.27334477,127.2536461,70
36.27240106,127.2516822,110
36.28308149,127.2402787,27
36.28911295,127.2428262,178
36.28278469,127.2407433,12
36.27017506,127.2560205,22
36.27330466,127.2508741,12
37.22033838,126.9552000004,17
37.218006,126.9485114,50
37.22527062,126.9454152,214
37.226041,126.944892,186
37.2191071,126.9494624,22
37.2254454722,126.9245244856,26
37.2092135,127.0307786,60
37.20746237,127.0389807,49
37.2039980517,127.0352090927,133
37.20573873,127.0329528,313
37.086472,126.9040448,82
37.08525003,126.9098394,943
37.199008,127.023485,25
37.19990513,127.0236713,36
37.18502466,127.1018432,50
37.1990351167,126.8309821722,40
37.2145148042,126.7338465637,46
37.16513991,127.0997309,30
37.19411321,127.0735623,20
37.20695738,127.0623502,54
37.22523952,127.0749312,19
37.22251673,127.0765656,24
37.22224756,127.0756487,29
37.2225246,127.0691108,212
37.208356,127.071284,502
37.16902011,126.7037569,51
37.1698693505,127.1230802494,44
37.1723314814,127.1234513691,44
37.17333316,127.1136179,36
37.21375257,126.7357193,49
37.2473467,126.8733636,35
37.237552479,126.8740907608,68
37.16304408,126.6210473,221
37.18834623,126.6546208,44
37.185836,126.653033,62
37.20878344,127.0625918,9
37.20703825,126.9897771859,150
37.20668155,126.9909181,63
37.08452752,126.8188109679,124
37.2097464784,127.0061103809,142
37.21361603,126.9775326,128
37.20349018,127.1261584,34
37.20612954,127.1082559,52
37.20822681,127.0939804,50
37.20535433,127.1137334,125
37.2071976,127.1120458,72
37.1920662,127.0887715,128
37.19995765,127.0907034,566
37.2061440081,127.0731626974,156
37.11739979,126.9095752,280
37.11798049,126.9108822,28
37.13379307,126.9085743,89
37.13464478,126.9102486,60
37.1304030563,126.9080293,108
37.20419015,126.9987303,43
37.20501535,126.9967244,40
37.24509988,126.9502474,15
37.24381079,126.9467474,24
37.21878266,127.0360671,32
37.21926536,127.0383386,72
37.21362646,127.039849,156
37.2047774,127.1393009,34
37.08461535,126.8216062,24
37.0838191229,126.8144617022,44
37.16978679,126.6185897,189
37.1780953931,126.6226307,28
37.1612801315,126.6200807316,348
37.13031856,126.9222939,27
37.1308055,126.919245,80
37.20572515,127.0741421,60
37.07428235,126.7331546,81
37.13287685,126.9222189758,133
37.1345543,126.902803,68
37.10511417,126.9000177,55
37.11464152,126.9118559,382
37.13338946,126.8997254,48
37.13295812,126.9100209,20
37.13316301,126.9104201,32
37.19750418,127.0766596,21
37.21085245,127.0647531,57
37.18306198,127.1235247,63
37.18074042,127.1263822,102
37.17052179,126.7641832,162
37.17122891,126.7723577,190
37.20750948,126.7752629,39
37.21700419,126.9592153,213
37.17531004,127.0850676,111
37.16936867,127.082981,276
37.20222199,127.0979236,349
37.20554051,127.0744542,82
37.2010429,127.0734653,70
37.15861399,127.1046902,49
37.15945571,127.1008897,38
37.17354114,127.1234932,48
37.18355738,127.1072451,42
37.169647,127.1210899,32
37.1680068,127.1052233,321
37.19349104,127.0890273,64
37.1733444478,127.0895618978,98
37.16013545,126.9166017,109
37.20094921,127.0730005,52
37.20083002,127.0719537751,157
37.21674042,127.0322711,131
37.21444248,127.0542543,20
37.2035714,127.0518883,39
37.20979805,127.0604072946,25
37.20932089,127.0601427,24
37.19538226,127.0818447,141
37.20714514,127.0793292,56
37.21146656,126.828967,83
37.20947469,126.8165804399,82
37.1995125,126.8256618,10
37.20818355,126.8147073,40
37.199252,126.8253554,10
37.19899577,126.8259425,28
37.20419549,126.8291394,204
37.20863744,126.8261481,65
37.19572915,126.9896476,18
37.19334646,127.0736336,22
37.20039823,126.8290137,28
37.19952875,126.8274837,20
37.21642423,127.0546536,36
37.15954091,126.9085587,57
37.2104711532,127.065900675,102
37.16002784,126.9318217,34
35.69291885,127.917525,8
35.68622912,127.9067583,12
35.69093288,127.9127695,10
35.68756031,127.9187202,10
35.68583013,127.9076319,14
35.68797015,127.9078811,5
35.68573348,127.9041991,16
35.69033011,127.9107374,5
35.6906892,127.9127669,6
35.68503477,127.9227335,108
35.68831336,127.9216714,9
35.68331772,127.9148484,4
35.68956149,127.9124438,6
35.68719074,127.9094232,5
35.68843639,127.9104901,11
35.68855333,127.919614,8
35.69198205,127.9085805,13
35.69306318,127.9154004,7
35.67741057,127.9111444,11
35.68715042,127.9085087,11
35.69132509,127.9182812,19
35.68926471,127.9183493,7
35.68573818,127.9068337,9
35.68357994,127.916584,12
35.69014251,127.9113397,7
35.68803202,127.9120364,13
35.6841557,127.9200066,9
35.69011991,127.9100497,14
35.6884287,127.91481,50
35.68919161,127.9172956,9
35.68955118,127.9133881,7
35.68817736,127.9101472,15
35.68653854,127.9128489,28
35.68600473,127.9112194,35
35.68794238,127.913209,55
35.55481868,127.924857,160
35.69513581,127.9263505,248
35.77020671,127.7173898,68
35.73662049,128.0408983,100
35.7334596,127.7929677,400
35.7160163,127.9640633,30
35.69202671,127.8793554,18
35.68242997,127.9411861,10
35.69151035,127.9035779,25
35.71351895,127.991064,74
35.69887056,128.0220816,201
35.76092327,127.8336769,242
35.56771102,127.9259715,18
35.68633674,127.9142509,148
35.68856174,127.9060581,25
35.68744523,127.9041599,27
35.68502689,127.9144044,368
35.68648926,127.8943328,28
35.74358812,127.8381164,5
35.68901979,127.9144116,9
35.68945245,127.9131685,23
35.68669196,127.9088661,7
35.68669196,127.9088661,6
35.69014251,127.9113397,29
35.68448309,127.9084465,10
35.68702091,127.9231392,47
35.68542911,127.9214358,43
35.682597,127.9211193,60
35.68192092,127.9151401,28
35.68537873,127.9217565,56
35.68352986,127.9174556,84
35.68702091,127.9231392,109
35.68412698,127.9143797,106
35.68311338,127.9087291,211
35.68404307,127.904576,74
35.69432794,127.9195328,47
35.69282516,127.9073763,26
35.69140609,127.916273,76
35.69170363,127.9194942,44
35.45612937,128.528859,56
35.46720083,128.4472263,35
35.54179499,128.506589,182
35.53346458,128.5016011,28
35.38982642,128.4781048,25
35.539934,128.4940491,21
35.4582158,128.5240512,10
35.4595523,128.4763978,17
35.39595495,128.4701981,8
35.51129635,128.497959,11
35.43603491,128.5149515,50
35.53304707,128.5044452,5
35.54416135,128.4968897,122
35.385865,128.4693733,120
35.53767097,128.4902649,33
35.43010515,128.5511464,6
35.52322577,128.5037974,11
35.559579,128.5664654,40
35.53541913,128.5043669,48
35.53822867,128.5026948,27
35.38935178,128.4805005,52
35.50029938,128.490969,14
35.54054323,128.4910335,94
35.45791013,128.4731233,11
35.54104896,128.4988,15
35.5108257,128.4155792,7
35.45327232,128.5293671,13
35.44334061,128.4233494,10
35.45541,128.5257138,170
35.45747,128.5269364,48
35.54194405,128.4939207,53
35.39133,128.4792,21
35.54076252,128.4827,49
35.43755605,128.5890928,13
35.43748617,128.6053624,10
35.41269732,128.567761,18
35.38700965,128.4656625,71
35.53769321,128.4850391,100
35.55467706,128.4711927,30
35.42350087,128.6099364,12
35.38884031,128.4825793,40
35.56756946,128.4910202,30
35.53958514,128.498342,45
35.39184016,128.4836023,74
35.54143974,128.5022325,26
35.58809157,128.4812258,7
35.57493126,128.4372754,35
35.6132741,128.4721567,47
35.61254264,128.4699949,102
35.6284534,128.4929105,3
35.64484174,128.5246153,30
35.43101922,128.5927779,3
35.43459972,128.6017707,16
35.43177633,128.6318238,12
35.44264671,128.5872869,12
35.43707322,128.593434,16
35.43750899,128.5940456,1360
35.39063623,128.5426047,5
35.39905659,128.5462601,6
35.39005006,128.5423304,36
35.38592929,128.570354,13
35.44820441,128.5254813,10
35.45750253,128.5347916,12
35.45555885,128.5280985,11
35.45363319,128.5279207,16
35.45859753,128.5309352,26
35.45704192,128.5325981,50
35.45364274,128.5283052,20
35.45726421,128.5347037,16
35.4910469,128.5114138,12
35.54431283,128.4734646,22
35.52211848,128.3879884,10
35.54630638,128.4290948,15
35.57682327,128.3875293,50
35.48099858,128.5019076,16
35.56573796,128.5642444,20
35.38727752,128.4816506,10
35.38643232,128.4765483,11
35.38817573,128.4802096,22
35.39056354,128.4820461,11
35.38918233,128.4834996,90
35.38980727,128.4767453,4
35.39287852,128.4867797,30
35.3921728,128.4552078,8
35.44318147,128.4268974,27
35.38690629,128.4771376,82
35.53962738,128.4950513,47
35.54020353,128.4875159,70
35.53867869,128.502617,3
35.51987379,128.4980254,7
35.53245693,128.5037085,10
35.5392142,128.4987513,50
35.54036484,128.5033042,14
35.54173565,128.4992693,13
35.54349378,128.5002897,14
35.53883689,128.5025505,5
35.54248242,128.497613,14
35.5395572,128.5005662,30
35.53696971,128.4951472,5
35.54242132,128.502349,30
35.54191336,128.4989273,32
35.54007277,128.4973587,80
35.53982848,128.5013858,53
35.54166988,128.4915096,73
35.5464876,128.497173,25
35.5454113,128.4950539,39
35.5404086,128.5074735,304
35.54185091,128.5149056,77
35.55154117,128.4841398,50
35.54213907,128.4973643,62
35.51981162,128.5064926,400
35.51810563,128.5511616,300
35.51884919,128.5510913,50
34.84464623,128.4340495,29
34.84584766,128.4232531,202
34.8550285,128.4278626,87
34.8397931,128.4202281,455
34.84659034,128.4149812,15
34.84384752,128.4408691,238
34.82984394,128.4060523,80
34.83952456,128.4299689,27
34.84184256,128.4271016,123
34.84714751,128.4184868,62
34.84686892,128.4237468,154
34.88129712,128.4207613,20
34.84337096,128.4282503,78
34.84152026,128.4315429,47
34.8229012,128.415102,29
34.88934348,128.4187853,33
34.84673374,128.4256216,12
34.83284101,128.4128347,67
34.8429654014,128.426871639,30
34.8414889,128.4225329,18
34.85583524,128.4266091,18
34.86118485,128.4255213,27
34.85575784,128.4356966,37
34.86101061,128.4237924,33
34.85906753,128.4277523,45
34.84252408,128.4188373,18
34.85947816,128.4237735,75
34.84278999,128.4194028,24
34.83609021,128.411698,29
34.8431827,128.4202235,27
34.83542627,128.4107703,11
34.82831085,128.432905,207
34.84040881,128.4246267,159
34.84461551,128.4348633,29
34.82217124,128.4143554,84
34.823594435,128.4226329534,383
34.95814497,128.4207474,519
34.8510953,128.4289366,52
34.83689606,128.4136747,51
34.83301073,128.4126729,78
34.84450995,128.431449,50
34.8402724,128.3956726,44
34.85865921,128.4285048,12
34.84595248,128.4323735,39
34.85710942,128.4283035,18
34.88020968,128.422164,39
